open_time,open,high,low,close,volume,taker_buy_base,taker_buy_quote
1779699600000,77422.30,77699.00,77383.00,77565.00,5700.730,3528.795,273628259.01150
1779703200000,77565.10,77650.00,77448.40,77500.00,2914.677,1509.911,117070171.98470
1779706800000,77500.00,77500.10,77281.10,77318.20,2454.081,1033.528,79996433.94230
1779710400000,77318.20,77405.80,77244.80,77325.70,2554.033,1222.907,94566460.15330
1779714000000,77325.70,77419.20,77244.80,77302.10,2190.977,915.330,70764615.76430
1779717600000,77302.00,77743.40,77273.20,77676.40,5263.778,2927.414,227036533.45910
1779721200000,77676.40,77887.90,77515.50,77587.20,5225.847,2567.494,199509567.72700
1779724800000,77587.20,77784.90,77471.50,77694.50,2952.467,1258.422,97656130.96330
1779728400000,77694.50,77770.00,77511.10,77523.20,2774.683,1354.208,105132210.20180
1779732000000,77523.30,77629.80,77502.90,77511.70,1224.041,612.196,47490943.02040
1779735600000,77511.70,77515.80,77313.00,77403.30,2057.725,817.052,63251946.72490
1779739200000,77403.40,77472.00,77172.00,77243.70,2621.954,1088.282,84135091.24140
1779742800000,77243.70,77366.70,77240.50,77340.80,1674.347,887.525,68608224.08470
1779746400000,77340.90,77430.00,77011.30,77084.70,3533.606,1766.285,136344727.65370
1779750000000,77084.70,77338.00,77040.20,77281.50,1760.517,993.572,76742596.94650
1779753600000,77281.50,77319.60,76532.10,76750.10,7837.287,3196.082,245695742.99690
1779757200000,76750.10,76879.20,76550.00,76717.80,4014.825,2101.830,161220409.86550
1779760800000,76717.80,76790.00,76472.60,76630.70,3663.677,1805.458,138366743.48500
1779764400000,76630.80,76685.00,76434.00,76629.00,2990.608,1538.894,117856350.46920
1779768000000,76629.00,76784.40,76569.80,76713.90,2832.751,1702.141,130506408.37470
1779771600000,76713.90,76950.00,76668.20,76887.30,2859.933,1606.673,123451118.98080
1779775200000,76887.40,77045.90,76735.20,76869.80,3362.296,1531.564,117756227.88090
1779778800000,76869.90,76886.60,76556.90,76685.10,3492.107,1549.528,118773346.40030
1779782400000,76685.00,76819.70,76652.40,76687.90,1834.031,851.969,65381385.88840
1779786000000,76687.80,76779.20,76606.00,76641.00,2007.840,935.447,71727782.44720
1779789600000,76640.90,77600.00,76543.80,77398.60,12291.589,6953.001,536888442.71740
1779793200000,77398.70,77477.70,77136.20,77153.90,4704.800,1989.338,153698263.12450
1779796800000,77153.80,77200.00,76847.80,77098.90,5875.831,2634.430,202862943.50540
1779800400000,77098.90,77432.60,76641.70,77199.20,10219.396,4947.940,380974701.67180
1779804000000,77199.20,78077.10,76682.30,76873.60,32872.397,17196.874,1330573884.21480
1779807600000,76873.60,76983.40,76234.70,76478.20,17760.011,8031.342,614533156.04980
1779811200000,76478.20,76678.70,76171.00,76534.60,8964.023,4521.241,345708831.02160
1779814800000,76534.70,76624.90,75809.50,75909.60,15095.075,7181.066,546128394.67870
1779818400000,75909.60,76296.70,75711.00,75822.60,7810.546,4182.471,317936273.21360
1779822000000,75822.60,76080.00,75782.00,76028.30,3462.471,1944.827,147656108.41740
1779825600000,76028.40,76157.80,75960.20,76082.00,2352.054,1114.611,84772297.86110
1779829200000,76081.90,76092.30,75822.60,75864.00,1938.109,810.957,61591934.44980
1779832800000,75864.00,75975.60,75641.20,75729.60,4011.581,2053.932,155606789.17720
1779836400000,75729.70,75962.00,75729.70,75905.50,2666.844,1416.691,107500103.39760
1779840000000,75905.60,76069.00,75854.90,76055.30,3043.727,1729.917,131404533.06460
1779843600000,76055.30,76083.90,75794.90,75846.60,2849.437,1260.499,95684831.71920
1779847200000,75846.60,75868.10,75654.80,75850.90,2802.311,1468.000,111203044.06030
1779850800000,75850.90,75940.00,75555.10,75635.60,3565.669,1574.667,119293798.05780
1779854400000,75635.60,75680.10,75277.80,75542.90,8840.360,3879.927,292682648.96530
1779858000000,75543.00,75708.60,75539.90,75676.40,3364.243,1856.843,140415673.08820
1779861600000,75676.40,75864.40,75649.10,75800.00,2659.380,1413.207,107061243.17520
1779865200000,75800.00,75940.00,75721.40,75935.00,3278.243,1761.124,133598590.29830
1779868800000,75935.00,76038.00,75800.00,75838.40,3812.843,1811.898,137586093.23170
1779872400000,75838.50,75943.70,75666.00,75875.60,3099.093,1530.856,116051189.14910
1779876000000,75875.70,76010.20,75835.00,75863.70,2498.476,1128.542,85672520.23940
1779879600000,75863.80,75992.20,75723.60,75737.90,2781.790,1284.570,97442982.71310
1779883200000,75737.90,76155.50,75541.00,75655.00,8053.742,3791.935,287518551.55270
1779886800000,75654.90,75735.60,74835.00,75054.30,20743.151,10100.017,758606137.23790
1779890400000,75054.30,75250.00,74735.70,75000.70,13749.777,6488.053,486664613.15810
1779894000000,75000.70,75485.90,74950.10,75300.00,8717.531,4660.979,350795202.10840
